absolute_community,absolute_unigram_topic,absolute_unigram_keywords,weighted_community,weighted_unigram_topic,weighted_unigram_keywords,absolute_bigram_topic,absolute_bigram_keywords,weighted_bigram_topic,weighted_bigram_keywords,members
134,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",148,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",9,"['ban', 'travel', 'trump', 'immigration', 'order', 'court', 'trumps', 'president', 'judge', 'appeal', 'federal', 'halt']",1,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'president', 'judge', 'muslim', 'white_house', 'appeal', 'federal', 'rule']","[78817006, 715329083802931200, 791783093145178112, 808342475228127232]"
135,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",149,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",6,"['muslimban', 'nobannowall', 'trump', 'muslim', 'refugee']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[2447278640, 2462935452, 2956261143, 2967475006, 2979502145, 2991637275, 2991705749, 2993815630, 2995443045, 2999257265, 2999296937, 3062904754]"
136,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",150,14,"['nobannowall', 'tntweeter', 'uslatino', 'heretostay', 'latism', 'uniteblue', 'inmigracion', 'notmore', 'niunomas', 'womensmarch', 'timeisnow', 'riseup', 'standuptotrump', 'nowallnoban', 'theresistance', 'refugeeswelcome', 'presidentsday', 'migrantenkriminalitat']",10,"['nobannowall', 'muslimban', 'art_bxlart', 'refugeeswelcome', 'nomuslimban', 'ban']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[726426186, 3293720865, 749292001867202600, 777521593962602500]"
137,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",151,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",9,"['ban', 'travel', 'trump', 'immigration', 'order', 'court', 'trumps', 'president', 'judge', 'appeal', 'federal', 'halt']",1,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'president', 'judge', 'muslim', 'white_house', 'appeal', 'federal', 'rule']","[31198756, 213088537, 2434305450]"
138,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",153,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",6,"['muslimban', 'nobannowall', 'trump', 'muslim', 'refugee']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[14496886, 39971992, 597888584, 808498736250884096]"
139,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",154,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",0,"['ban', 'trump', 'travel', 'trumps', 'donald', 'court', 'muslim', 'immigration', 'president', 'order', 'judge', 'white_house', 'appeal', 'federal']",1,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'president', 'judge', 'muslim', 'white_house', 'appeal', 'federal', 'rule']","[18666310, 3369925198, 728062616334159872, 736637394317922304, 736681821765836800, 738076526898470912, 776897909434544128, 783090711088533504, 783802387618234368, 794259857616601088, 820156689034911746]"
140,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",158,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",9,"['ban', 'travel', 'trump', 'immigration', 'order', 'court', 'trumps', 'president', 'judge', 'appeal', 'federal', 'halt']",1,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'president', 'judge', 'muslim', 'white_house', 'appeal', 'federal', 'rule']","[52436759, 122448174, 334944709, 3341798140]"
141,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",159,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",6,"['muslimban', 'nobannowall', 'trump', 'muslim', 'refugee']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[123771138, 243950136, 749133664609382406]"
142,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",160,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",0,"['ban', 'trump', 'travel', 'trumps', 'donald', 'court', 'muslim', 'immigration', 'president', 'order', 'judge', 'white_house', 'appeal', 'federal']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[15660641, 130617992, 938140405, 823653754520170497]"
143,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",161,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",0,"['ban', 'trump', 'travel', 'trumps', 'donald', 'court', 'muslim', 'immigration', 'president', 'order', 'judge', 'white_house', 'appeal', 'federal']",1,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'president', 'judge', 'muslim', 'white_house', 'appeal', 'federal', 'rule']","[2877098825, 2916179705, 3043819293, 3192736846]"
144,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",162,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",9,"['ban', 'travel', 'trump', 'immigration', 'order', 'court', 'trumps', 'president', 'judge', 'appeal', 'federal', 'halt']",1,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'president', 'judge', 'muslim', 'white_house', 'appeal', 'federal', 'rule']","[101136300, 902841756, 3024568735, 752309378527555584, 760348481659600896, 761050368021110784, 763621734230597632, 824053976144281600, 828433145292681217]"
145,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",163,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",4,"['ban', 'muslim', 'country', 'immigration', 'travelban', 'maga', 'order', 'comment_federal', 'tweet_message', 'judge', 'trump', 'refugee']",13,"['ban', 'travel', 'immigration', 'trump', 'order', 'judge', 'court', 'president', 'trumps']","[776414185, 2187410251, 2216336281, 3928269613, 774232297574961152]"
146,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",164,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",9,"['ban', 'travel', 'trump', 'immigration', 'order', 'court', 'trumps', 'president', 'judge', 'appeal', 'federal', 'halt']",13,"['ban', 'travel', 'immigration', 'trump', 'order', 'judge', 'court', 'president', 'trumps']","[11332012, 1013374544, 1494071780]"
147,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",165,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",6,"['muslimban', 'nobannowall', 'trump', 'muslim', 'refugee']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[16185569, 173915399, 3428769333]"
148,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",166,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",10,"['nobannowall', 'muslimban', 'art_bxlart', 'refugeeswelcome', 'nomuslimban', 'ban']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[591920938, 3294646451, 788481841481199616]"
149,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",167,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",9,"['ban', 'travel', 'trump', 'immigration', 'order', 'court', 'trumps', 'president', 'judge', 'appeal', 'federal', 'halt']",1,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'president', 'judge', 'muslim', 'white_house', 'appeal', 'federal', 'rule']","[21213927, 21216178, 236968929, 857445764]"
150,6,"['muslimban', 'nobannowall', 'immigration', 'tntweeter', 'uslatino', 'nomuslimban']",168,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",6,"['muslimban', 'nobannowall', 'trump', 'muslim', 'refugee']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[21879603, 3069015979, 3307415973]"
151,13,"['maga', 'americafirst', 'travelban', 'muslimban', 'tcot', 'liberal', 'buildthewall', 'terrorist', 'support', 'islam', 'trump', 'country', 'obama', 'muslims', 'islamic']",45,9,"['maga', 'muslimban', 'muslim', 'trump', 'travelban', 'americafirst', 'ban', 'country', 'islam', 'refugee', 'terrorist', 'usa', 'support', 'liberal', 'isis', 'immigrationban', 'tcot']",8,"['dts_tcot', 'nowallnoban', 'proudamerican', 'americafirst_proudamerican', 'support', 'america_globalist', 'support_leader', 'trump', 'democrat_nowallnoban', 'americafirst_proudamerican_dts_tcot', 'support_buildthewall', 'tcot_suck', 'pathetic_liberal', 'america', 'leader', 'mypresident_maga', 'mypresident', 'mypresident_maga_americafirst_proudamerican', 'suck']",4,"['americafirst', 'maga', 'buildthewall', 'refugeeban_maga', 'dts_tcot', 'tcot', 'maga_buildthewall', 'neverforget']","[19013697, 34439235, 46923727, 70125620, 95809954, 226299669, 260387938, 277185487, 301416337, 392848910, 856933050, 891661093, 1412784253, 1666504591, 2174781979, 2243530995, 2344218308, 2398300866, 2411379535, 2890165361, 2892478027, 725348521436655616, 746442921998749696, 746853969943724032, 758720861167812608, 759232224034164736, 765306808978202626, 823238195508719617, 828744559484137472]"
152,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",169,9,"['maga', 'muslimban', 'muslim', 'trump', 'travelban', 'americafirst', 'ban', 'country', 'islam', 'refugee', 'terrorist', 'usa', 'support', 'liberal', 'isis', 'immigrationban', 'tcot']",4,"['ban', 'muslim', 'country', 'immigration', 'travelban', 'maga', 'order', 'comment_federal', 'tweet_message', 'judge', 'trump', 'refugee']",13,"['ban', 'travel', 'immigration', 'trump', 'order', 'judge', 'court', 'president', 'trumps']","[3183768157, 3374126201, 713953191742816300, 780216787824742400, 798190900744568800, 808204218762825728]"
153,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",170,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",6,"['muslimban', 'nobannowall', 'trump', 'muslim', 'refugee']",3,"['ban', 'trump', 'travel', 'trumps', 'nomuslimban', 'protest', 'muslim']","[155721492, 209574683, 288598376, 332407856, 737676884977258497, 823642841507315712]"
154,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",172,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",0,"['ban', 'trump', 'travel', 'trumps', 'donald', 'court', 'muslim', 'immigration', 'president', 'order', 'judge', 'white_house', 'appeal', 'federal']",1,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'president', 'judge', 'muslim', 'white_house', 'appeal', 'federal', 'rule']","[630379079, 4902144081, 774223198137090049, 798654799382122496, 816379289503338496]"
155,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",173,4,"['immigration', 'ban', 'order', 'travel', 'trump', 'president', 'judge', 'court', 'halt', 'executive', 'federal', 'country', 'poll', 'tweet']",9,"['ban', 'travel', 'trump', 'immigration', 'order', 'court', 'trumps', 'president', 'judge', 'appeal', 'federal', 'halt']",13,"['ban', 'travel', 'immigration', 'trump', 'order', 'judge', 'court', 'president', 'trumps']","[2511118496, 713925255828353000, 713925255828353024]"
156,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",174,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",0,"['ban', 'trump', 'travel', 'trumps', 'donald', 'court', 'muslim', 'immigration', 'president', 'order', 'judge', 'white_house', 'appeal', 'federal']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[153924469, 1696846248, 4099048259, 741594349633470464]"
157,6,"['muslimban', 'nobannowall', 'immigration', 'tntweeter', 'uslatino', 'nomuslimban']",236,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",10,"['nobannowall', 'muslimban', 'art_bxlart', 'refugeeswelcome', 'nomuslimban', 'ban']",5,"['rule_airlinesnomuslimban', 'traveler_valid', 'visas_board', 'card_visas', 'board', 'valid', 'airlinesnomuslimban', 'visas', 'allow_passenger', 'aviation', 'nobanjfk', 'valid_green', 'traveler', 'traveler_valid_visas_board', 'board_letthemgohome', 'nobanjfk_nobanusa', 'passenger', 'card', 'green', 'allow_passenger_valid_green', 'letthemgohome', 'lift_airline', 'letthemfly_nobanjfk', 'nobanusa', 'lgg', 'airlinesnomuslimban_aviation', 'hugalawyer_nobanjfk']","[60341409, 554736713, 2768029004]"
159,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",176,4,"['immigration', 'ban', 'order', 'travel', 'trump', 'president', 'judge', 'court', 'halt', 'executive', 'federal', 'country', 'poll', 'tweet']",4,"['ban', 'muslim', 'country', 'immigration', 'travelban', 'maga', 'order', 'comment_federal', 'tweet_message', 'judge', 'trump', 'refugee']",13,"['ban', 'travel', 'immigration', 'trump', 'order', 'judge', 'court', 'president', 'trumps']","[574822364, 762439131154698241, 764620057791959040]"
160,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",177,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",0,"['ban', 'trump', 'travel', 'trumps', 'donald', 'court', 'muslim', 'immigration', 'president', 'order', 'judge', 'white_house', 'appeal', 'federal']",1,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'president', 'judge', 'muslim', 'white_house', 'appeal', 'federal', 'rule']","[396720850, 549010227, 2775904743]"
161,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",178,9,"['maga', 'muslimban', 'muslim', 'trump', 'travelban', 'americafirst', 'ban', 'country', 'islam', 'refugee', 'terrorist', 'usa', 'support', 'liberal', 'isis', 'immigrationban', 'tcot']",6,"['muslimban', 'nobannowall', 'trump', 'muslim', 'refugee']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[67052442, 85107516, 150653567]"
162,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",179,9,"['maga', 'muslimban', 'muslim', 'trump', 'travelban', 'americafirst', 'ban', 'country', 'islam', 'refugee', 'terrorist', 'usa', 'support', 'liberal', 'isis', 'immigrationban', 'tcot']",0,"['ban', 'trump', 'travel', 'trumps', 'donald', 'court', 'muslim', 'immigration', 'president', 'order', 'judge', 'white_house', 'appeal', 'federal']",8,"['travelban', 'maga', 'art_bxlart', 'trump', 'banislam_bansharia', 'immigrationban', 'payment', 'muslim', 'isis_sendthemback', 'banislam', 'noamnesty_deportterrorist', 'noamnesty']","[521099168, 712570632966266880, 712787233908981760, 712806143790174208, 720034834827972609, 722474829463457792]"
163,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",180,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",0,"['ban', 'trump', 'travel', 'trumps', 'donald', 'court', 'muslim', 'immigration', 'president', 'order', 'judge', 'white_house', 'appeal', 'federal']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[773230604133564400, 813824414953381888, 814608019749306368]"
164,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",182,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",4,"['ban', 'muslim', 'country', 'immigration', 'travelban', 'maga', 'order', 'comment_federal', 'tweet_message', 'judge', 'trump', 'refugee']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[37054076, 2945087081, 3091887712]"
165,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",183,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",9,"['ban', 'travel', 'trump', 'immigration', 'order', 'court', 'trumps', 'president', 'judge', 'appeal', 'federal', 'halt']",1,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'president', 'judge', 'muslim', 'white_house', 'appeal', 'federal', 'rule']","[16929715, 44339519, 286163867, 825056962781941760]"
166,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",184,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",0,"['ban', 'trump', 'travel', 'trumps', 'donald', 'court', 'muslim', 'immigration', 'president', 'order', 'judge', 'white_house', 'appeal', 'federal']",1,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'president', 'judge', 'muslim', 'white_house', 'appeal', 'federal', 'rule']","[102572648, 151600623, 1006954988]"
167,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",185,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",4,"['ban', 'muslim', 'country', 'immigration', 'travelban', 'maga', 'order', 'comment_federal', 'tweet_message', 'judge', 'trump', 'refugee']",14,"['demo', 'standuptotrump_nomuslimban', 'dubsnow_refugeeswelcome', 'nomuslimban_standuptotrump', 'nomuslimban_muslimbanprotest', 'marchagainstracism', 'theresatheappeaser_racism', 'down_street', 'dubsnow', 'whitehouse', 'islamophobia_detail', 'nomuslimban_demo', 'sit_feb', 'demo_refugeeswelcome', 'appealscourt']","[1336527348, 2852040209, 793916920080850945]"
168,6,"['muslimban', 'nobannowall', 'immigration', 'tntweeter', 'uslatino', 'nomuslimban']",186,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",6,"['muslimban', 'nobannowall', 'trump', 'muslim', 'refugee']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[824285978412118016, 825407030617849900, 826887871436951552]"
169,1,"['muslimban', 'trump', 'islam', 'donaldtrump', 'wahhabism', 'ban', 'usa', 'isis', 'terrorism', 'donald']",188,9,"['maga', 'muslimban', 'muslim', 'trump', 'travelban', 'americafirst', 'ban', 'country', 'islam', 'refugee', 'terrorist', 'usa', 'support', 'liberal', 'isis', 'immigrationban', 'tcot']",6,"['muslimban', 'nobannowall', 'trump', 'muslim', 'refugee']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[810921504477184000, 823898698929340416, 825945285423722496, 826266721732423680, 826267946863427585, 826336652209569793, 827364695531220992]"
170,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",189,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",10,"['nobannowall', 'muslimban', 'art_bxlart', 'refugeeswelcome', 'nomuslimban', 'ban']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[28737527, 256624383, 825751565403238402]"
171,6,"['muslimban', 'nobannowall', 'immigration', 'tntweeter', 'uslatino', 'nomuslimban']",255,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",10,"['nobannowall', 'muslimban', 'art_bxlart', 'refugeeswelcome', 'nomuslimban', 'ban']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[3078355733, 826091470373404700, 826093225668726800, 826136373186936834, 826362538296123400, 826602456536797184, 826841987189862400]"
172,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",190,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",6,"['muslimban', 'nobannowall', 'trump', 'muslim', 'refugee']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[700661366064095200, 700661366064095232, 718561802787930100]"
173,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",191,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",0,"['ban', 'trump', 'travel', 'trumps', 'donald', 'court', 'muslim', 'immigration', 'president', 'order', 'judge', 'white_house', 'appeal', 'federal']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[1354570123, 815953820907958272, 818850758959493121]"
174,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",192,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",6,"['muslimban', 'nobannowall', 'trump', 'muslim', 'refugee']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[3359247453, 708895088416530400, 825317650481893376, 826864840010522624]"
175,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",193,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",9,"['ban', 'travel', 'trump', 'immigration', 'order', 'court', 'trumps', 'president', 'judge', 'appeal', 'federal', 'halt']",3,"['ban', 'trump', 'travel', 'trumps', 'nomuslimban', 'protest', 'muslim']","[23477836, 700222688, 726770633867186176]"
176,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",194,4,"['immigration', 'ban', 'order', 'travel', 'trump', 'president', 'judge', 'court', 'halt', 'executive', 'federal', 'country', 'poll', 'tweet']",4,"['ban', 'muslim', 'country', 'immigration', 'travelban', 'maga', 'order', 'comment_federal', 'tweet_message', 'judge', 'trump', 'refugee']",13,"['ban', 'travel', 'immigration', 'trump', 'order', 'judge', 'court', 'president', 'trumps']","[220565116, 356003130, 373018802]"
177,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",195,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",10,"['nobannowall', 'muslimban', 'art_bxlart', 'refugeeswelcome', 'nomuslimban', 'ban']",1,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'president', 'judge', 'muslim', 'white_house', 'appeal', 'federal', 'rule']","[489315957, 2786554249, 3313880639]"
178,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",196,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",9,"['ban', 'travel', 'trump', 'immigration', 'order', 'court', 'trumps', 'president', 'judge', 'appeal', 'federal', 'halt']",1,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'president', 'judge', 'muslim', 'white_house', 'appeal', 'federal', 'rule']","[111991658, 3111893971, 3300176232, 3532863973, 3607746313, 3886756453]"
179,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",197,0,"['resist', 'muslimban', 'theresistance', 'trumprussia', 'dworkinreport', 'trumpleak', 'trump', 'tie', 'nodapl', 'read', 'impeachtrump', 'flynn']",14,"['nobannowall', 'inmigracion_tntweeter', 'tntweeter', 'uslatino_heretostay', 'uslatino', 'uniteblue_notmore', 'immigration', 'uniteblue', 'heretostay', 'latism', 'inmigracion', 'nobannowall_latism', 'notmore', 'tntweeter_uslatino', 'theresistance', 'inmigracion_tntweeter_uslatino_heretostay', 'timeisnow_latism', 'niunomas', 'inmigracion_heretostay', 'uslatino_tntweeter', 'niunomas_nobannowall', 'resist', 'timeisnow', 'riseup', 'uniteblue_notmore_niunomas_nobannowall', 'neveragain_riseup']",0,"['muslimban', 'resist', 'theresistance', 'trumprussia', 'dworkinreport', 'trumpleak', 'trump', 'tie', 'read', 'nodapl', 'impeachtrump', 'flynn', 'resistance', 'amjoy']","[16156992, 17859339, 38995782, 824458268420476900]"
180,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",198,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",0,"['ban', 'trump', 'travel', 'trumps', 'donald', 'court', 'muslim', 'immigration', 'president', 'order', 'judge', 'white_house', 'appeal', 'federal']",13,"['ban', 'travel', 'immigration', 'trump', 'order', 'judge', 'court', 'president', 'trumps']","[18736204, 55622624, 733329383293751296]"
181,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",199,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",9,"['ban', 'travel', 'trump', 'immigration', 'order', 'court', 'trumps', 'president', 'judge', 'appeal', 'federal', 'halt']",13,"['ban', 'travel', 'immigration', 'trump', 'order', 'judge', 'court', 'president', 'trumps']","[4362459267, 720548140986867700, 754501099533377536, 764493524154941440, 820733943137927200]"
