absolute_community,absolute_unigram_topic,absolute_unigram_keywords,weighted_community,weighted_unigram_topic,weighted_unigram_keywords,absolute_bigram_topic,absolute_bigram_keywords,weighted_bigram_topic,weighted_bigram_keywords,members
0,1,"['ban', 'trump', 'immigration', 'travel', 'trumps', 'donald', 'order', 'president', 'fire', 'muslim', 'state', 'general', 'attorney', 'defend', 'official']",0,11,"['trump', 'ban', 'resist', 'muslimban', 'immigration', 'trumpleak', 'travel', 'theresistance', 'trumps', 'order', 'nobannowall', 'impeachtrump', 'president', 'resistance', 'stopsession', 'muslim']",6,"['ban', 'travel', 'trump', 'trumps', 'immigration', 'president', 'order', 'executive_order', 'sally_yate', 'attorney_general', 'protest']",14,"['ban', 'trump', 'muslimban', 'immigration', 'muslim', 'trumps', 'travel', 'order', 'executive_order', 'protest', 'president']","[29442313, 773971417234890753, 777158905688449028]"
4,7,"['short', 'muslimban', 'goal', 'leave', 'fake', 'bannon', 'guy', 'protester', 'tear', 'flashpoint', 'yrs', 'division', 'good', 'member', 'unconstitutional', 'draft', 'purpose']",69,14,"['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people']",14,"['ban', 'muslim', 'americans_support', 'travel', 'trumps', 'do_not', 'support', 'americans']",14,"['ban', 'trump', 'muslimban', 'immigration', 'muslim', 'trumps', 'travel', 'order', 'executive_order', 'protest', 'president']","[15837659, 36538396, 58808888, 130617778, 134971995, 269348217, 1888341020, 2148326197, 2844693572, 2980312240, 768140059497365504, 803053854325542912]"
10,3,"['muslimban', 'muslim', 'trump', 'ban', 'heartland', 'refuge', 'people', 'refugee', 'america', 'order', 'protest', 'vote', 'country']",6,14,"['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people']",11,"['muslimban', 'studentban', 'nobannowall', 'notbanstudentvisa', 'worth_worldwide', 'iranian_student', 'notbanstudentvisa_studentban', 'studentban_plz', 'beautiful_mind', 'letthemin_respect', 'studentban_notbanstudentvisa', 'letthemin', 'notaterrorist_studentban', 'support', 'respect']",4,"['muslimban', 'ban', 'travel', 'muslim', 'trump', 'maga', 'migrant_europe', 'americans_support', 'trumps', 'foxnew_breitbart', 'maga_vet', 'refugee', 'support', 'americans']","[61374952, 1374510187, 1471218535, 1489867182, 2903325074, 4272870988, 756828470550859776, 766701225291251712, 790284844739629056, 812435736146350081, 824069683607310337]"
14,3,"['muslimban', 'muslim', 'trump', 'ban', 'heartland', 'refuge', 'people', 'refugee', 'america', 'order', 'protest', 'vote', 'country']",11,14,"['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people']",3,"['muslim', 'america_heartland', 'ban', 'america', 'muslimban', 'trump', 'seek', 'heartland', 'refuge', 'seek_refuge', 'nobannowall', 'seek_refuge_america_heartland', 'people', 'refugee', 'executive_order', 'student']",14,"['ban', 'trump', 'muslimban', 'immigration', 'muslim', 'trumps', 'travel', 'order', 'executive_order', 'protest', 'president']","[121817564, 2396355364, 3391168425]"
15,3,"['muslimban', 'muslim', 'trump', 'ban', 'heartland', 'refuge', 'people', 'refugee', 'america', 'order', 'protest', 'vote', 'country']",13,3,"['muslim', 'seek', 'heartland', 'refuge', 'america', 'ban', 'ohio', 'trump', 'stab', 'state']",0,"['muslimban', 'migrant_europe', 'trump', 'foxnew_breitbart', 'maga_vet', 'europe']",4,"['muslimban', 'ban', 'travel', 'muslim', 'trump', 'maga', 'migrant_europe', 'americans_support', 'trumps', 'foxnew_breitbart', 'maga_vet', 'refugee', 'support', 'americans']","[18082945, 279425578, 414638265, 616260000, 1568656350, 2927222132, 3033123912, 3740303121, 4794182534]"
16,13,"['muslimban', 'canada', 'breitbart', 'lax', 'january', 'muslim', 'faith', 'target', 'people', 'ambulance', 'passport', 'break', 'lawyer', 'record', 'degree']",21,14,"['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people']",0,"['muslimban', 'migrant_europe', 'trump', 'foxnew_breitbart', 'maga_vet', 'europe']",14,"['ban', 'trump', 'muslimban', 'immigration', 'muslim', 'trumps', 'travel', 'order', 'executive_order', 'protest', 'president']","[21159536, 24443584, 50636372, 62065766, 130139655, 150708880, 293750409, 293795578, 342034927, 414783141, 473630309, 554223879, 729264218, 848478188, 851376192, 1101298442, 1322873018, 1336902607, 1489325107, 1626294277, 2555055486, 2734172982, 2804138785, 2914421262, 2930948224, 2960637632, 3426731170, 709492573421764608, 757659763928866816, 806394851822551040, 817142310588841984, 825010900277014528, 825159194751881216]"
17,1,"['ban', 'trump', 'immigration', 'travel', 'trumps', 'donald', 'order', 'president', 'fire', 'muslim', 'state', 'general', 'attorney', 'defend', 'official']",14,14,"['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people']",12,"['ban', 'donald', 'trump', 'trumps', 'immigration', 'stock', 'travel', 'fire', 'dissent_memo', 'fire_attorney', 'muslim']",10,"['ban', 'trump', 'vote_deliver', 'big_majority', 'sign_petition', 'vote', 'immigration', 'terror_attack', 'silent_majority', 'americans']","[35228624, 90182089, 107794703, 132549988, 452995365, 458341983, 473519962, 573953385, 592877327, 857892534, 1083749497, 1125937411, 1300838640, 1725725448, 2225747204, 2858541770, 4105901787]"
18,7,"['short', 'muslimban', 'goal', 'leave', 'fake', 'bannon', 'guy', 'protester', 'tear', 'flashpoint', 'yrs', 'division', 'good', 'member', 'unconstitutional', 'draft', 'purpose']",15,3,"['muslim', 'seek', 'heartland', 'refuge', 'america', 'ban', 'ohio', 'trump', 'stab', 'state']",10,"['leave', 'national_security', 'good_righteous', 'protester_unknowingly', 'serve_bannon', 'align_perceive', 'leave_dog', 'flashpoint_leave', 'flashpoint', 'division_protester', 'bannon_choose', 'action_infer', 'purpose_suit']",9,"['america_heartland', 'muslim', 'heartland', 'refuge', 'seek', 'america', 'seek_refuge', 'seek_refuge_america_heartland', 'start_help', 'heartland_kill', 'ban', 'ohio', 'trump', 'stab', 'ohio_state', 'father_seek', 'refugee_admission', 'state']","[19915594, 47379354, 47866792, 164037186, 174771928, 355028519, 1952510090, 2256033301, 2790977262, 2866639611, 822479723959844865]"
19,12,"['end', 'columbus', 'crowd', 'statehouse', 'ppl', 'themarchcontinue', 'atlanta', 'pepperspray', 'chant', 'medical', 'demilitarizecpd', 'pepperspraye', 'marching']",16,6,"['muslimban', 'nobannowall', 'studentban', 'notbanstudentvisa', 'student', 'pressure', 'weak', 'iranian', 'letthemin', 'plz', 'york']",12,"['ban', 'donald', 'trump', 'trumps', 'immigration', 'stock', 'travel', 'fire', 'dissent_memo', 'fire_attorney', 'muslim']",14,"['ban', 'trump', 'muslimban', 'immigration', 'muslim', 'trumps', 'travel', 'order', 'executive_order', 'protest', 'president']","[65698096, 239664892, 1566650000, 818655030970617857]"
20,3,"['muslimban', 'muslim', 'trump', 'ban', 'heartland', 'refuge', 'people', 'refugee', 'america', 'order', 'protest', 'vote', 'country']",59,14,"['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people']",3,"['muslim', 'america_heartland', 'ban', 'america', 'muslimban', 'trump', 'seek', 'heartland', 'refuge', 'seek_refuge', 'nobannowall', 'seek_refuge_america_heartland', 'people', 'refugee', 'executive_order', 'student']",14,"['ban', 'trump', 'muslimban', 'immigration', 'muslim', 'trumps', 'travel', 'order', 'executive_order', 'protest', 'president']","[22799750, 824270573203292200, 826037707084279809]"
21,1,"['ban', 'trump', 'immigration', 'travel', 'trumps', 'donald', 'order', 'president', 'fire', 'muslim', 'state', 'general', 'attorney', 'defend', 'official']",17,12,"['ban', 'donald', 'trump', 'trumps', 'travel', 'immigration', 'fire', 'general', 'attorney', 'cnn', 'state', 'muslim', 'defiance']",12,"['ban', 'donald', 'trump', 'trumps', 'immigration', 'stock', 'travel', 'fire', 'dissent_memo', 'fire_attorney', 'muslim']",3,"['ban', 'donald', 'trump', 'trumps', 'travel', 'immigration', 'dissent_memo', 'fire', 'fire_attorney', 'barack_obama', 'state_department']","[863001163, 863191454, 870859134, 870865213, 870872898, 870876488, 870879266, 870881976, 870882342, 870886394, 870886453, 870889484, 870892134, 870893084, 870895488, 870898004, 870898051, 870899796, 870901164, 870903090, 870903534, 870906686, 870907736, 870911347, 870912794, 870912895, 896433678, 896440986, 896449622, 915468734, 915656912, 915722492, 915760574, 915807048, 915807342, 915812143, 915896065, 915915606, 915932196, 915975206, 915986017, 916004004, 916006585, 916017960, 916037102, 916051280, 916141712, 916185487, 916342638, 916490078, 929528022, 929532313, 951795330, 951798776, 951825942, 953096516, 1091967787, 1091969084, 1091988979, 1092580321, 1092968340, 1093086042, 1093122954, 1093140967, 1094795100, 4431576263, 4496932162, 4501456696, 4506488051, 4577589252, 4697031619, 4697675496, 4698236432, 4699061804, 705010088587739136, 708109929941495809, 708153637780979712, 708204345469345792, 753111979355701248, 753118526911737856, 753124449491283968, 753135483530649600, 753146433897922560, 753150029808951297, 753245086503276545, 753257017985343488, 753261223056211968, 754526264065744896, 755773802613792769, 755801917125779457, 755807795702890496, 755808480037105664, 755814710847602688, 755820797202137088, 755848821448511488, 755853320858763264, 756235895880179712, 756249866553192448, 756264959336669184, 756271610244526080, 756286894376415232, 756303624167362560, 756337577960046593, 756369439541583872, 756385096224108544, 756397841925435392, 756399335533846528, 756423469265481728, 756482440215072768, 756727573401534464, 756773426640121856, 756842252295700480, 756867598743109632, 756875453483319296, 756881732826193921, 756891080294039553, 756891507173580800, 756891633086566400, 756893436091961345, 756896667174043648, 756904523189346304, 756905542979813376, 756909373197254656, 756911892535336960, 756912977866002433, 756915457672769536, 756916488829796352, 756919296312344576, 756922206555410432, 756925310289973249, 765572460586696704, 765676559256711168, 765807721782411264, 765809493590564864, 765812133221236736, 765838829454499841, 765857763712966657, 765869743328915456, 765875465114492928, 765877629308301312, 765881369943764992, 765890902317563904, 765895476755464192, 765907582259167233, 765909919019196416, 765910052708421632, 765914327887085568, 784263169996836900]"
22,3,"['muslimban', 'muslim', 'trump', 'ban', 'heartland', 'refuge', 'people', 'refugee', 'america', 'order', 'protest', 'vote', 'country']",18,14,"['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people']",3,"['muslim', 'america_heartland', 'ban', 'america', 'muslimban', 'trump', 'seek', 'heartland', 'refuge', 'seek_refuge', 'nobannowall', 'seek_refuge_america_heartland', 'people', 'refugee', 'executive_order', 'student']",14,"['ban', 'trump', 'muslimban', 'immigration', 'muslim', 'trumps', 'travel', 'order', 'executive_order', 'protest', 'president']","[15311722, 20290608, 42176166]"
23,3,"['muslimban', 'muslim', 'trump', 'ban', 'heartland', 'refuge', 'people', 'refugee', 'america', 'order', 'protest', 'vote', 'country']",19,14,"['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people']",3,"['muslim', 'america_heartland', 'ban', 'america', 'muslimban', 'trump', 'seek', 'heartland', 'refuge', 'seek_refuge', 'nobannowall', 'seek_refuge_america_heartland', 'people', 'refugee', 'executive_order', 'student']",14,"['ban', 'trump', 'muslimban', 'immigration', 'muslim', 'trumps', 'travel', 'order', 'executive_order', 'protest', 'president']","[16002085, 24623545, 2316383071]"
24,1,"['ban', 'trump', 'immigration', 'travel', 'trumps', 'donald', 'order', 'president', 'fire', 'muslim', 'state', 'general', 'attorney', 'defend', 'official']",20,14,"['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people']",6,"['ban', 'travel', 'trump', 'trumps', 'immigration', 'president', 'order', 'executive_order', 'sally_yate', 'attorney_general', 'protest']",14,"['ban', 'trump', 'muslimban', 'immigration', 'muslim', 'trumps', 'travel', 'order', 'executive_order', 'protest', 'president']","[375721095, 623102879, 2878831764, 747537404031082496]"
27,1,"['ban', 'trump', 'immigration', 'travel', 'trumps', 'donald', 'order', 'president', 'fire', 'muslim', 'state', 'general', 'attorney', 'defend', 'official']",22,11,"['trump', 'ban', 'resist', 'muslimban', 'immigration', 'trumpleak', 'travel', 'theresistance', 'trumps', 'order', 'nobannowall', 'impeachtrump', 'president', 'resistance', 'stopsession', 'muslim']",12,"['ban', 'donald', 'trump', 'trumps', 'immigration', 'stock', 'travel', 'fire', 'dissent_memo', 'fire_attorney', 'muslim']",14,"['ban', 'trump', 'muslimban', 'immigration', 'muslim', 'trumps', 'travel', 'order', 'executive_order', 'protest', 'president']","[5914832, 247077085, 319939901, 4091551984, 803377497828106241]"
29,9,"['podcast', 'muslimban', 'live']",23,1,"['podcast', 'muslimban', 'live', 'trumpban']",7,['podcast'],6,"['muslimban', 'podcast']","[379463455, 394321115, 446152771, 574305212, 706717872, 2759493606, 3274836912, 4538687428, 711649894402928600, 714472739407532032, 714562213516685312, 715245592058978305, 716102970773999616, 724711124893990912, 732667678620409856, 734864156122329092, 738425324422107136, 743187808366518272, 743189445491494912, 746441692845309953, 759054028147859457, 763115371817738240, 776542522642268160, 792119664277069826, 793932599567810560, 794286055675543552, 800106603336769536, 813626233208655872, 818367612723703809, 818586359673651200, 819308323107389441, 819707795574497280]"
31,3,"['muslimban', 'muslim', 'trump', 'ban', 'heartland', 'refuge', 'people', 'refugee', 'america', 'order', 'protest', 'vote', 'country']",24,14,"['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people']",3,"['muslim', 'america_heartland', 'ban', 'america', 'muslimban', 'trump', 'seek', 'heartland', 'refuge', 'seek_refuge', 'nobannowall', 'seek_refuge_america_heartland', 'people', 'refugee', 'executive_order', 'student']",4,"['muslimban', 'ban', 'travel', 'muslim', 'trump', 'maga', 'migrant_europe', 'americans_support', 'trumps', 'foxnew_breitbart', 'maga_vet', 'refugee', 'support', 'americans']","[461162710, 3178290264, 4853875997]"
32,3,"['muslimban', 'muslim', 'trump', 'ban', 'heartland', 'refuge', 'people', 'refugee', 'america', 'order', 'protest', 'vote', 'country']",25,14,"['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people']",3,"['muslim', 'america_heartland', 'ban', 'america', 'muslimban', 'trump', 'seek', 'heartland', 'refuge', 'seek_refuge', 'nobannowall', 'seek_refuge_america_heartland', 'people', 'refugee', 'executive_order', 'student']",14,"['ban', 'trump', 'muslimban', 'immigration', 'muslim', 'trumps', 'travel', 'order', 'executive_order', 'protest', 'president']","[2758089935, 823679509320777729, 825902308340940800]"
33,3,"['muslimban', 'muslim', 'trump', 'ban', 'heartland', 'refuge', 'people', 'refugee', 'america', 'order', 'protest', 'vote', 'country']",26,14,"['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people']",3,"['muslim', 'america_heartland', 'ban', 'america', 'muslimban', 'trump', 'seek', 'heartland', 'refuge', 'seek_refuge', 'nobannowall', 'seek_refuge_america_heartland', 'people', 'refugee', 'executive_order', 'student']",14,"['ban', 'trump', 'muslimban', 'immigration', 'muslim', 'trumps', 'travel', 'order', 'executive_order', 'protest', 'president']","[420053339, 2163076560, 721321693092913153]"
34,4,"['maga', 'muslimban', 'trump', 'migrant', 'europe', 'vet']",27,14,"['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people']",2,"['muslimban', 'maga', 'terror_attack', 'refugee', 'trump']",4,"['muslimban', 'ban', 'travel', 'muslim', 'trump', 'maga', 'migrant_europe', 'americans_support', 'trumps', 'foxnew_breitbart', 'maga_vet', 'refugee', 'support', 'americans']","[102862980, 109188899, 297795505, 2435495792]"
35,3,"['muslimban', 'muslim', 'trump', 'ban', 'heartland', 'refuge', 'people', 'refugee', 'america', 'order', 'protest', 'vote', 'country']",28,11,"['trump', 'ban', 'resist', 'muslimban', 'immigration', 'trumpleak', 'travel', 'theresistance', 'trumps', 'order', 'nobannowall', 'impeachtrump', 'president', 'resistance', 'stopsession', 'muslim']",3,"['muslim', 'america_heartland', 'ban', 'america', 'muslimban', 'trump', 'seek', 'heartland', 'refuge', 'seek_refuge', 'nobannowall', 'seek_refuge_america_heartland', 'people', 'refugee', 'executive_order', 'student']",14,"['ban', 'trump', 'muslimban', 'immigration', 'muslim', 'trumps', 'travel', 'order', 'executive_order', 'protest', 'president']","[5405222, 369602017, 2209638102]"
36,1,"['ban', 'trump', 'immigration', 'travel', 'trumps', 'donald', 'order', 'president', 'fire', 'muslim', 'state', 'general', 'attorney', 'defend', 'official']",30,14,"['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people']",6,"['ban', 'travel', 'trump', 'trumps', 'immigration', 'president', 'order', 'executive_order', 'sally_yate', 'attorney_general', 'protest']",14,"['ban', 'trump', 'muslimban', 'immigration', 'muslim', 'trumps', 'travel', 'order', 'executive_order', 'protest', 'president']","[18510860, 34553489, 799017600621641728]"
38,3,"['muslimban', 'muslim', 'trump', 'ban', 'heartland', 'refuge', 'people', 'refugee', 'america', 'order', 'protest', 'vote', 'country']",32,14,"['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people']",3,"['muslim', 'america_heartland', 'ban', 'america', 'muslimban', 'trump', 'seek', 'heartland', 'refuge', 'seek_refuge', 'nobannowall', 'seek_refuge_america_heartland', 'people', 'refugee', 'executive_order', 'student']",14,"['ban', 'trump', 'muslimban', 'immigration', 'muslim', 'trumps', 'travel', 'order', 'executive_order', 'protest', 'president']","[24190981, 38605662, 120153772, 497768440, 954338588]"
39,3,"['muslimban', 'muslim', 'trump', 'ban', 'heartland', 'refuge', 'people', 'refugee', 'america', 'order', 'protest', 'vote', 'country']",33,14,"['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people']",11,"['muslimban', 'studentban', 'nobannowall', 'notbanstudentvisa', 'worth_worldwide', 'iranian_student', 'notbanstudentvisa_studentban', 'studentban_plz', 'beautiful_mind', 'letthemin_respect', 'studentban_notbanstudentvisa', 'letthemin', 'notaterrorist_studentban', 'support', 'respect']",4,"['muslimban', 'ban', 'travel', 'muslim', 'trump', 'maga', 'migrant_europe', 'americans_support', 'trumps', 'foxnew_breitbart', 'maga_vet', 'refugee', 'support', 'americans']","[2744552070, 3266563146, 4355797094, 727161588457857024, 758009417111576577, 804155175145533440]"
40,3,"['muslimban', 'muslim', 'trump', 'ban', 'heartland', 'refuge', 'people', 'refugee', 'america', 'order', 'protest', 'vote', 'country']",34,14,"['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people']",3,"['muslim', 'america_heartland', 'ban', 'america', 'muslimban', 'trump', 'seek', 'heartland', 'refuge', 'seek_refuge', 'nobannowall', 'seek_refuge_america_heartland', 'people', 'refugee', 'executive_order', 'student']",14,"['ban', 'trump', 'muslimban', 'immigration', 'muslim', 'trumps', 'travel', 'order', 'executive_order', 'protest', 'president']","[16935292, 546289246, 1382627982, 2891477268]"
41,3,"['muslimban', 'muslim', 'trump', 'ban', 'heartland', 'refuge', 'people', 'refugee', 'america', 'order', 'protest', 'vote', 'country']",105,14,"['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people']",3,"['muslim', 'america_heartland', 'ban', 'america', 'muslimban', 'trump', 'seek', 'heartland', 'refuge', 'seek_refuge', 'nobannowall', 'seek_refuge_america_heartland', 'people', 'refugee', 'executive_order', 'student']",14,"['ban', 'trump', 'muslimban', 'immigration', 'muslim', 'trumps', 'travel', 'order', 'executive_order', 'protest', 'president']","[115050842, 2271663888, 2347762888]"
43,3,"['muslimban', 'muslim', 'trump', 'ban', 'heartland', 'refuge', 'people', 'refugee', 'america', 'order', 'protest', 'vote', 'country']",36,14,"['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people']",6,"['ban', 'travel', 'trump', 'trumps', 'immigration', 'president', 'order', 'executive_order', 'sally_yate', 'attorney_general', 'protest']",14,"['ban', 'trump', 'muslimban', 'immigration', 'muslim', 'trumps', 'travel', 'order', 'executive_order', 'protest', 'president']","[580312540, 2997809143, 772316186507812864]"
44,3,"['muslimban', 'muslim', 'trump', 'ban', 'heartland', 'refuge', 'people', 'refugee', 'america', 'order', 'protest', 'vote', 'country']",37,14,"['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people']",3,"['muslim', 'america_heartland', 'ban', 'america', 'muslimban', 'trump', 'seek', 'heartland', 'refuge', 'seek_refuge', 'nobannowall', 'seek_refuge_america_heartland', 'people', 'refugee', 'executive_order', 'student']",14,"['ban', 'trump', 'muslimban', 'immigration', 'muslim', 'trumps', 'travel', 'order', 'executive_order', 'protest', 'president']","[78686211, 4261318354, 817354613619707904]"
45,1,"['ban', 'trump', 'immigration', 'travel', 'trumps', 'donald', 'order', 'president', 'fire', 'muslim', 'state', 'general', 'attorney', 'defend', 'official']",38,11,"['trump', 'ban', 'resist', 'muslimban', 'immigration', 'trumpleak', 'travel', 'theresistance', 'trumps', 'order', 'nobannowall', 'impeachtrump', 'president', 'resistance', 'stopsession', 'muslim']",6,"['ban', 'travel', 'trump', 'trumps', 'immigration', 'president', 'order', 'executive_order', 'sally_yate', 'attorney_general', 'protest']",14,"['ban', 'trump', 'muslimban', 'immigration', 'muslim', 'trumps', 'travel', 'order', 'executive_order', 'protest', 'president']","[18956073, 2178494170, 777784879832526848, 810975726090457088, 813877904933199873]"
46,5,"['nobannowall', 'muslimban', 'student', 'iranian', 'letthemin', 'support', 'standuptotrump']",39,14,"['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people']",11,"['muslimban', 'studentban', 'nobannowall', 'notbanstudentvisa', 'worth_worldwide', 'iranian_student', 'notbanstudentvisa_studentban', 'studentban_plz', 'beautiful_mind', 'letthemin_respect', 'studentban_notbanstudentvisa', 'letthemin', 'notaterrorist_studentban', 'support', 'respect']",14,"['ban', 'trump', 'muslimban', 'immigration', 'muslim', 'trumps', 'travel', 'order', 'executive_order', 'protest', 'president']","[402690551, 4146661151, 4209814889, 749400964000612352, 749534144246480896, 789458841360535552, 789672101036822528]"
47,3,"['muslimban', 'muslim', 'trump', 'ban', 'heartland', 'refuge', 'people', 'refugee', 'america', 'order', 'protest', 'vote', 'country']",40,14,"['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people']",3,"['muslim', 'america_heartland', 'ban', 'america', 'muslimban', 'trump', 'seek', 'heartland', 'refuge', 'seek_refuge', 'nobannowall', 'seek_refuge_america_heartland', 'people', 'refugee', 'executive_order', 'student']",4,"['muslimban', 'ban', 'travel', 'muslim', 'trump', 'maga', 'migrant_europe', 'americans_support', 'trumps', 'foxnew_breitbart', 'maga_vet', 'refugee', 'support', 'americans']","[39689218, 121191757, 2167042661, 2554692524]"
49,1,"['ban', 'trump', 'immigration', 'travel', 'trumps', 'donald', 'order', 'president', 'fire', 'muslim', 'state', 'general', 'attorney', 'defend', 'official']",67,11,"['trump', 'ban', 'resist', 'muslimban', 'immigration', 'trumpleak', 'travel', 'theresistance', 'trumps', 'order', 'nobannowall', 'impeachtrump', 'president', 'resistance', 'stopsession', 'muslim']",6,"['ban', 'travel', 'trump', 'trumps', 'immigration', 'president', 'order', 'executive_order', 'sally_yate', 'attorney_general', 'protest']",14,"['ban', 'trump', 'muslimban', 'immigration', 'muslim', 'trumps', 'travel', 'order', 'executive_order', 'protest', 'president']","[972651, 16815644, 18993395, 25053299, 36327407, 162437804, 193904555, 800676192, 2622227999, 821504432374501376]"
50,3,"['muslimban', 'muslim', 'trump', 'ban', 'heartland', 'refuge', 'people', 'refugee', 'america', 'order', 'protest', 'vote', 'country']",41,11,"['trump', 'ban', 'resist', 'muslimban', 'immigration', 'trumpleak', 'travel', 'theresistance', 'trumps', 'order', 'nobannowall', 'impeachtrump', 'president', 'resistance', 'stopsession', 'muslim']",3,"['muslim', 'america_heartland', 'ban', 'america', 'muslimban', 'trump', 'seek', 'heartland', 'refuge', 'seek_refuge', 'nobannowall', 'seek_refuge_america_heartland', 'people', 'refugee', 'executive_order', 'student']",14,"['ban', 'trump', 'muslimban', 'immigration', 'muslim', 'trumps', 'travel', 'order', 'executive_order', 'protest', 'president']","[27402668, 58619025, 138168339]"
51,1,"['ban', 'trump', 'immigration', 'travel', 'trumps', 'donald', 'order', 'president', 'fire', 'muslim', 'state', 'general', 'attorney', 'defend', 'official']",90,11,"['trump', 'ban', 'resist', 'muslimban', 'immigration', 'trumpleak', 'travel', 'theresistance', 'trumps', 'order', 'nobannowall', 'impeachtrump', 'president', 'resistance', 'stopsession', 'muslim']",6,"['ban', 'travel', 'trump', 'trumps', 'immigration', 'president', 'order', 'executive_order', 'sally_yate', 'attorney_general', 'protest']",14,"['ban', 'trump', 'muslimban', 'immigration', 'muslim', 'trumps', 'travel', 'order', 'executive_order', 'protest', 'president']","[816653, 10876852, 275686563, 2474536224, 2722008668]"
52,3,"['muslimban', 'muslim', 'trump', 'ban', 'heartland', 'refuge', 'people', 'refugee', 'america', 'order', 'protest', 'vote', 'country']",42,14,"['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people']",0,"['muslimban', 'migrant_europe', 'trump', 'foxnew_breitbart', 'maga_vet', 'europe']",14,"['ban', 'trump', 'muslimban', 'immigration', 'muslim', 'trumps', 'travel', 'order', 'executive_order', 'protest', 'president']","[4886682706, 4909739327, 759511561648140288, 759511561648140300]"
53,3,"['muslimban', 'muslim', 'trump', 'ban', 'heartland', 'refuge', 'people', 'refugee', 'america', 'order', 'protest', 'vote', 'country']",43,14,"['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people']",3,"['muslim', 'america_heartland', 'ban', 'america', 'muslimban', 'trump', 'seek', 'heartland', 'refuge', 'seek_refuge', 'nobannowall', 'seek_refuge_america_heartland', 'people', 'refugee', 'executive_order', 'student']",14,"['ban', 'trump', 'muslimban', 'immigration', 'muslim', 'trumps', 'travel', 'order', 'executive_order', 'protest', 'president']","[16153562, 1613211823, 773274076760551424]"
54,3,"['muslimban', 'muslim', 'trump', 'ban', 'heartland', 'refuge', 'people', 'refugee', 'america', 'order', 'protest', 'vote', 'country']",44,14,"['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people']",3,"['muslim', 'america_heartland', 'ban', 'america', 'muslimban', 'trump', 'seek', 'heartland', 'refuge', 'seek_refuge', 'nobannowall', 'seek_refuge_america_heartland', 'people', 'refugee', 'executive_order', 'student']",14,"['ban', 'trump', 'muslimban', 'immigration', 'muslim', 'trumps', 'travel', 'order', 'executive_order', 'protest', 'president']","[119099353, 3349071273, 762409577681784832]"
